Estación,Título,latitud,longitud,Fecha,Periodo,xx1,xx2,xx3
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,1,0,5,137
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,24,16,6,31
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,23,7,5,119
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,22,9,5,152
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,21,14,5,147
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,20,1,6,117
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,19,15,6,98
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,18,10,5,122
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,17,12,6,85
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,16,10,6,78
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,15,0,5,41
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,14,13,6,99
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,13,2,5,126
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,12,2,6,43
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,11,16,5,75
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,10,17,5,104
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,9,13,5,71
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,8,5,7,143
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,7,19,7,150
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,6,14,7,85
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,5,1,5,133
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,4,15,5,49
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,3,12,5,139
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,2,8,7,126
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-09,1,10,5,108
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,24,13,7,146
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,23,9,6,151
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,22,8,7,71
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,21,8,6,76
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,20,14,7,65
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,19,9,6,64
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,18,14,5,102
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,17,9,7,89
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,16,6,7,42
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,15,0,7,141
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,14,14,7,84
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,13,3,5,46
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,12,2,6,126
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,11,11,7,118
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,10,10,5,68
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,9,15,6,142
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,8,18,6,109
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,7,0,6,64
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,6,15,5,63
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,5,16,7,33
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,4,6,7,28
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,3,9,5,19
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,2,11,7,34
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-08,1,9,6,34
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,24,15,5,29
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,23,9,7,156
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,22,13,6,60
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,21,16,5,156
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,20,16,6,31
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,19,2,6,46
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,18,7,5,114
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,17,6,5,88
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,16,5,5,107
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,15,18,7,63
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,14,15,5,38
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,13,7,7,107
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,12,1,6,132
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,11,16,6,155
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,10,19,6,46
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,9,8,7,83
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,8,12,5,61
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,7,2,7,26
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,6,5,5,95
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,5,4,5,28
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,4,6,7,55
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,3,16,5,17
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,2,1,6,99
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-07,1,4,6,23
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,24,0,6,110
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,23,15,5,50
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,22,5,5,141
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,21,18,5,70
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,20,16,7,71
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,19,12,7,106
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,18,5,6,64
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,17,10,7,97
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,16,2,5,85
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,15,3,7,44
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,14,0,6,105
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,13,13,5,47
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,12,7,7,41
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,11,10,7,33
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,10,19,6,151
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,9,5,7,56
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,8,1,7,100
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,7,12,5,137
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,6,7,5,117
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,5,2,7,132
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,4,17,5,150
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,3,12,5,70
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,2,4,5,157
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-06,1,5,6,18
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,24,19,7,48
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,23,11,7,20
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,22,19,7,157
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,21,14,6,96
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,20,10,6,76
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,19,18,7,105
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,18,0,6,24
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,17,15,6,54
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,16,16,6,39
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,15,6,7,100
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,14,5,6,122
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,13,7,7,120
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,12,14,5,40
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,11,10,7,99
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,10,5,7,92
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,9,10,7,55
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,8,7,5,132
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,7,7,6,144
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,6,9,5,88
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,5,7,5,67
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,4,16,5,92
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,3,9,5,84
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,2,11,5,60
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-05,1,5,7,85
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,24,15,5,128
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,23,9,6,149
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,22,9,5,147
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,21,6,5,95
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,20,19,6,102
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,19,9,7,116
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,18,4,7,120
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,17,11,5,31
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,16,13,5,118
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,15,9,5,72
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,14,6,5,69
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,13,0,7,38
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,12,12,5,20
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,11,1,7,157
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,10,10,7,40
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,9,19,7,37
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,8,1,7,47
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,7,10,6,37
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,6,13,6,86
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,5,16,7,115
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,4,2,6,29
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,3,16,5,157
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,2,13,6,80
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-04,1,17,5,98
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,24,14,7,102
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,23,6,6,20
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,22,3,6,60
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,21,10,6,38
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,20,17,7,117
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,19,10,7,143
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,18,13,5,152
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,17,11,7,128
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,16,4,5,34
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,15,11,6,96
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,14,8,5,119
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,13,8,5,153
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,12,1,7,47
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,11,12,7,105
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,10,12,7,36
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,9,10,6,123
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,8,13,5,25
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,7,10,5,18
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,6,5,6,60
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,5,1,5,106
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,4,5,5,27
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,3,12,7,134
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,2,13,6,142
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-03,1,3,7,124
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,24,18,7,28
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,23,1,6,50
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,22,6,5,87
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,21,17,5,145
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,20,6,6,18
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,19,1,7,96
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,18,5,5,141
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,17,7,6,134
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,16,13,7,51
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,15,11,6,114
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,14,1,6,117
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,13,4,6,144
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,12,14,7,89
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,11,8,7,82
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,10,12,5,45
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,9,19,6,79
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,8,7,6,45
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,7,7,7,139
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,6,1,5,18
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,5,8,7,139
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,4,15,5,90
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,3,15,5,91
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,2,7,7,112
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-02,1,1,7,137
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,24,9,6,147
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,23,11,7,139
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,22,11,7,152
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,21,18,7,111
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,20,2,6,128
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,19,10,5,140
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,18,12,7,62
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,17,16,5,73
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,16,1,6,97
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,15,4,7,139
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,14,10,7,129
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,13,0,7,72
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,12,17,5,137
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,11,16,6,149
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,10,12,7,91
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,9,2,6,112
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,8,5,7,47
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,7,11,6,146
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,6,18,5,94
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,5,18,5,26
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,4,13,6,114
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,3,0,6,51
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,2,12,6,37
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-01,1,8,6,106
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,24,15,6,102
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,23,7,7,112
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,22,2,6,154
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,21,9,5,36
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,20,2,6,63
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,19,16,7,47
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,18,7,5,61
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,17,4,6,100
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,16,10,7,121
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,15,8,5,129
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,14,12,7,92
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,13,19,5,24
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,12,11,5,123
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,11,13,6,36
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,10,13,7,106
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,9,18,7,92
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,8,9,7,35
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-03-31,7,15,6,121
